"","GeneID","Module"
"1755","MtrunA17_Chr8g0351771","blue"
"1756","MtrunA17_Chr4g0055151","turquoise"
"1757","MtrunA17_Chr4g0004671","brown"
"1758","MtrunA17_Chr7g0231931","turquoise"
"1759","MtrunA17_Chr4g0065101","turquoise"
"1760","MtrunA17_Chr8g0391111","turquoise"
"1761","MtrunA17_Chr1g0183001","turquoise"
"1762","MtrunA17_Chr1g0183711","brown"
"1763","MtrunA17_Chr1g0154751","blue"
"1764","MtrunA17_Chr7g0256851","brown"
"1765","MtrunA17_Chr1g0182381","blue"
"1766","MtrunA17_Chr8g0360731","turquoise"
"1767","MtrunA17_Chr3g0125251","turquoise"
"1768","MtrunA17_Chr2g0334011","blue"
"1769","MtrunA17_Chr4g0068211","turquoise"
"1770","MtrunA17_Chr1g0204981","turquoise"
"1771","MtrunA17_Chr7g0215841","turquoise"
"1772","MtrunA17_Chr3g0121851","turquoise"
"1773","MtrunA17_Chr5g0442191","pink"
"1774","MtrunA17_Chr3g0081251","turquoise"
"1775","MtrunA17_Chr1g0171421","brown"
"1776","MtrunA17_Chr8g0357481","blue"
"1777","MtrunA17_Chr4g0048941","green"
"1778","MtrunA17_Chr7g0220781","turquoise"
"1779","MtrunA17_Chr8g0380521","turquoise"
"1780","MtrunA17_Chr2g0300621","blue"
"1781","MtrunA17_Chr1g0196311","blue"
"1782","MtrunA17_Chr4g0056851","turquoise"
"1783","MtrunA17_Chr3g0125001","yellow"
"1784","MtrunA17_Chr2g0298651","blue"
"1785","MtrunA17_Chr2g0333781","turquoise"
"1786","MtrunA17_Chr5g0401681","blue"
"1787","MtrunA17_Chr8g0340211","turquoise"
"1788","MtrunA17_Chr4g0061351","turquoise"
"1789","MtrunA17_Chr2g0306691","blue"
"1790","MtrunA17_Chr2g0322281","blue"
"1791","MtrunA17_Chr2g0281601","turquoise"
"1792","MtrunA17_Chr5g0441011","blue"
"1793","MtrunA17_Chr1g0181781","brown"
"1794","MtrunA17_Chr6g0477681","green"
"1795","MtrunA17_Chr7g0261791","brown"
"1796","MtrunA17_Chr7g0272061","turquoise"
"1797","MtrunA17_Chr4g0030851","turquoise"
"1798","MtrunA17_Chr2g0283471","blue"
"1799","MtrunA17_Chr1g0176961","pink"
"1800","MtrunA17_Chr1g0208241","turquoise"
"1801","MtrunA17_Chr3g0077601","turquoise"
"1802","MtrunA17_Chr8g0353271","grey"
"1803","MtrunA17_Chr8g0364231","turquoise"
"1804","MtrunA17_Chr5g0395341","brown"
"1805","MtrunA17_Chr3g0138461","turquoise"
"1806","MtrunA17_Chr7g0268691","turquoise"
"1807","MtrunA17_Chr1g0156371","turquoise"
"1808","MtrunA17_Chr2g0331561","turquoise"
"1809","MtrunA17_Chr5g0433871","blue"
"1810","MtrunA17_Chr1g0208681","turquoise"
"1811","MtrunA17_Chr8g0346251","blue"
"1812","MtrunA17_Chr4g0051981","turquoise"
"1813","MtrunA17_Chr3g0131741","turquoise"
"1814","MtrunA17_Chr4g0049351","turquoise"
"1815","MtrunA17_Chr3g0113081","turquoise"
"1816","MtrunA17_Chr4g0068461","turquoise"
"1817","MtrunA17_Chr5g0417201","turquoise"
"1818","MtrunA17_Chr2g0302891","green"
"1819","MtrunA17_Chr1g0195391","blue"
"1820","MtrunA17_Chr4g0058161","blue"
"1821","MtrunA17_Chr7g0273051","magenta"
"1822","MtrunA17_Chr4g0059091","turquoise"
"1823","MtrunA17_Chr4g0032951","turquoise"
"1824","MtrunA17_Chr1g0178991","turquoise"
"1825","MtrunA17_Chr4g0076261","brown"
"1826","MtrunA17_Chr1g0167651","blue"
"1827","MtrunA17_Chr4g0053781","turquoise"
"1828","MtrunA17_Chr7g0216561","turquoise"
"1829","MtrunA17_Chr4g0058841","purple"
"1830","MtrunA17_Chr7g0221561","turquoise"
"1831","MtrunA17_Chr1g0207341","turquoise"
"1832","MtrunA17_Chr8g0361791","turquoise"
"1833","MtrunA17_Chr4g0029341","blue"
"1834","MtrunA17_Chr1g0193511","turquoise"
"1835","MtrunA17_Chr5g0435351","turquoise"
"1836","MtrunA17_Chr3g0131631","turquoise"
"1837","MtrunA17_Chr1g0193431","turquoise"
"1838","MtrunA17_Chr1g0194201","blue"
"1839","MtrunA17_Chr7g0256341","turquoise"
"1840","MtrunA17_Chr3g0135721","turquoise"
"1841","MtrunA17_Chr4g0042951","blue"
"1842","MtrunA17_Chr4g0028021","blue"
"1843","MtrunA17_Chr3g0107731","blue"
"1844","MtrunA17_Chr4g0066911","turquoise"
"1845","MtrunA17_Chr8g0343481","turquoise"
"1846","MtrunA17_Chr4g0063281","turquoise"
"1847","MtrunA17_Chr2g0324081","blue"
"1848","MtrunA17_Chr8g0360241","blue"
"1849","MtrunA17_Chr8g0380331","brown"
"1850","MtrunA17_Chr2g0318101","blue"
"1851","MtrunA17_Chr3g0143291","pink"
"1852","MtrunA17_Chr5g0409111","turquoise"
"1853","MtrunA17_Chr4g0030181","turquoise"
"1854","MtrunA17_Chr2g0328401","blue"
"1855","MtrunA17_Chr4g0031131","blue"
"1856","MtrunA17_Chr3g0093271","turquoise"
"1857","MtrunA17_Chr5g0448191","brown"
"1858","MtrunA17_Chr7g0263971","blue"
"1859","MtrunA17_Chr2g0303451","turquoise"
"1860","MtrunA17_Chr1g0203511","yellow"
"1861","MtrunA17_Chr3g0111771","brown"
"1862","MtrunA17_Chr3g0125831","turquoise"
"1863","MtrunA17_Chr5g0424231","turquoise"
"1864","MtrunA17_Chr8g0361551","turquoise"
"1865","MtrunA17_Chr2g0287041","turquoise"
"1866","MtrunA17_Chr8g0384191","turquoise"
"1867","MtrunA17_Chr2g0299301","turquoise"
"1868","MtrunA17_Chr1g0189211","turquoise"
"1869","MtrunA17_Chr2g0330531","turquoise"
"1870","MtrunA17_Chr2g0320491","turquoise"
"1871","MtrunA17_Chr6g0451681","brown"
"1872","MtrunA17_Chr3g0144911","turquoise"
"1873","MtrunA17_Chr5g0425511","turquoise"
"1874","MtrunA17_Chr2g0331121","turquoise"
"1875","MtrunA17_Chr7g0271951","turquoise"
"1876","MtrunA17_Chr3g0110401","turquoise"
"1877","MtrunA17_Chr5g0436521","turquoise"
"1878","MtrunA17_Chr1g0197361","turquoise"
"1879","MtrunA17_Chr4g0065661","turquoise"
"1880","MtrunA17_Chr4g0004231","turquoise"
"1881","MtrunA17_Chr4g0058011","brown"
"1882","MtrunA17_Chr2g0290991","blue"
"1883","MtrunA17_Chr2g0319441","turquoise"
"1884","MtrunA17_Chr4g0065361","blue"
"1885","MtrunA17_Chr3g0135491","blue"
"1886","MtrunA17_Chr5g0448571","turquoise"
"1887","MtrunA17_Chr4g0043301","turquoise"
"1888","MtrunA17_Chr8g0387201","turquoise"
"1889","MtrunA17_Chr3g0105781","blue"
"1890","MtrunA17_Chr4g0043761","pink"
"1891","MtrunA17_Chr7g0228671","green"
"1892","MtrunA17_Chr4g0001231","turquoise"
"1893","MtrunA17_Chr6g0488741","turquoise"
"1894","MtrunA17_Chr8g0342981","yellow"
"1895","MtrunA17_Chr3g0119021","turquoise"
"1896","MtrunA17_Chr8g0362081","blue"
"1897","MtrunA17_Chr5g0448721","blue"
"1898","MtrunA17_Chr8g0355831","blue"
"1899","MtrunA17_Chr8g0366731","turquoise"
"1900","MtrunA17_Chr4g0039201","brown"
"1901","MtrunA17_Chr8g0393141","turquoise"
"1902","MtrunA17_Chr5g0405081","blue"
"1903","MtrunA17_Chr3g0124061","blue"
"1904","MtrunA17_Chr4g0013051","turquoise"
"1905","MtrunA17_Chr1g0200191","turquoise"
"1906","MtrunA17_Chr7g0236461","green"
"1907","MtrunA17_Chr2g0278011","turquoise"
"1908","MtrunA17_Chr3g0086391","turquoise"
"1909","MtrunA17_Chr4g0072501","greenyellow"
"1910","MtrunA17_Chr1g0178301","turquoise"
"1911","MtrunA17_Chr5g0403641","cyan"
"1912","MtrunA17_Chr5g0412581","brown"
"1913","MtrunA17_Chr7g0266081","blue"
"1914","MtrunA17_Chr1g0213271","turquoise"
"1915","MtrunA17_Chr6g0485761","greenyellow"
"1916","MtrunA17_Chr4g0009751","turquoise"
"1917","MtrunA17_Chr6g0455091","turquoise"
"1918","MtrunA17_Chr8g0344711","blue"
"1919","MtrunA17_Chr2g0292421","blue"
"1920","MtrunA17_Chr8g0393281","turquoise"
"1921","MtrunA17_Chr8g0378271","turquoise"
"1922","MtrunA17_Chr2g0277491","turquoise"
"1923","MtrunA17_Chr4g0007371","turquoise"
"1924","MtrunA17_Chr2g0310311","turquoise"
"1925","MtrunA17_Chr2g0295411","turquoise"
"1926","MtrunA17_Chr2g0281981","turquoise"
"1927","MtrunA17_Chr8g0355201","brown"
"1928","MtrunA17_Chr1g0190121","brown"
"1929","MtrunA17_Chr7g0218981","blue"
"1930","MtrunA17_Chr5g0395161","turquoise"
"1931","MtrunA17_Chr1g0166351","blue"
"1932","MtrunA17_Chr1g0152761","blue"
"1933","MtrunA17_Chr7g0238671","blue"
"1934","MtrunA17_Chr5g0397101","turquoise"
"1935","MtrunA17_Chr1g0184331","turquoise"
"1936","MtrunA17_Chr4g0053281","blue"
"1937","MtrunA17_Chr1g0185861","turquoise"
"1938","MtrunA17_Chr6g0485461","turquoise"
"1939","MtrunA17_Chr1g0188091","grey"
"1940","MtrunA17_Chr2g0300501","turquoise"
"1941","MtrunA17_Chr3g0124441","turquoise"
"1942","MtrunA17_Chr7g0276401","blue"
"1943","MtrunA17_Chr3g0130691","brown"
"1944","MtrunA17_Chr4g0065171","blue"
"1945","MtrunA17_Chr6g0454711","turquoise"
"1946","MtrunA17_Chr5g0405201","brown"
"1947","MtrunA17_Chr7g0273911","blue"
"1948","MtrunA17_Chr7g0274171","turquoise"
"1949","MtrunA17_Chr3g0077221","turquoise"
"1950","MtrunA17_Chr7g0271051","turquoise"
"1951","MtrunA17_Chr4g0001331","turquoise"
"1952","MtrunA17_Chr5g0413351","brown"
"1953","MtrunA17_Chr8g0391241","brown"
"1954","MtrunA17_Chr5g0393371","turquoise"
"1955","MtrunA17_Chr1g0181861","grey"
"1956","MtrunA17_Chr2g0300381","green"
"1957","MtrunA17_Chr2g0308511","turquoise"
"1958","MtrunA17_Chr7g0243131","blue"
"1959","MtrunA17_Chr7g0245591","grey"
"1960","MtrunA17_Chr1g0203091","pink"
"1961","MtrunA17_Chr4g0040901","turquoise"
"1962","MtrunA17_Chr7g0265031","turquoise"
"1963","MtrunA17_Chr1g0188031","turquoise"
"1964","MtrunA17_Chr4g0072741","turquoise"
"1965","MtrunA17_Chr4g0053651","turquoise"
"1966","MtrunA17_Chr7g0249541","greenyellow"
"1967","MtrunA17_Chr3g0123561","lightcyan"
"1968","MtrunA17_Chr5g0409221","brown"
"1969","MtrunA17_Chr4g0057771","brown"
"1970","MtrunA17_Chr5g0433561","purple"
"1971","MtrunA17_Chr7g0256311","turquoise"
"1972","MtrunA17_Chr4g0045641","turquoise"
"1973","MtrunA17_Chr0c02g0489661","turquoise"
"1974","MtrunA17_Chr5g0406991","turquoise"
"1975","MtrunA17_Chr5g0417791","blue"
"1976","MtrunA17_Chr3g0083091","turquoise"
"1977","MtrunA17_Chr3g0141061","turquoise"
"1978","MtrunA17_Chr1g0198281","turquoise"
"1979","MtrunA17_Chr1g0194721","turquoise"
"1980","MtrunA17_Chr5g0436961","brown"
"1981","MtrunA17_Chr1g0162081","blue"
"1982","MtrunA17_Chr5g0438071","brown"
"1983","MtrunA17_Chr7g0214531","turquoise"
"1984","MtrunA17_Chr1g0183631","turquoise"
"1985","MtrunA17_Chr4g0019321","turquoise"
"1986","MtrunA17_Chr2g0326581","brown"
"1987","MtrunA17_Chr1g0152031","turquoise"
"1988","MtrunA17_Chr1g0205481","blue"
"1989","MtrunA17_Chr6g0487171","turquoise"
"1990","MtrunA17_Chr7g0256711","blue"
"1991","MtrunA17_Chr3g0088521","turquoise"
"1992","MtrunA17_Chr1g0183201","blue"
"1993","MtrunA17_Chr6g0479291","turquoise"
"1994","MtrunA17_Chr5g0415981","turquoise"
"1995","MtrunA17_Chr6g0474261","turquoise"
"1996","MtrunA17_Chr6g0477401","blue"
"1997","MtrunA17_Chr3g0118461","turquoise"
"1998","MtrunA17_Chr8g0380621","blue"
"1999","MtrunA17_Chr2g0295381","blue"
"2000","MtrunA17_Chr8g0376381","pink"
"2001","MtrunA17_Chr7g0276671","turquoise"
"2002","MtrunA17_Chr5g0402171","black"
"2003","MtrunA17_Chr1g0195521","blue"
"2004","MtrunA17_Chr8g0371591","blue"
"2005","MtrunA17_Chr5g0444881","brown"
"2006","MtrunA17_Chr4g0039181","turquoise"
"2007","MtrunA17_Chr3g0134641","turquoise"
"2008","MtrunA17_Chr3g0110971","brown"
"2009","MtrunA17_Chr3g0145071","brown"
"2010","MtrunA17_Chr6g0483691","blue"
"2011","MtrunA17_Chr4g0062251","magenta"
"2012","MtrunA17_Chr4g0039191","turquoise"
"2013","MtrunA17_Chr3g0128451","blue"
"2014","MtrunA17_Chr1g0204631","turquoise"
"2015","MtrunA17_Chr6g0452371","turquoise"
"2016","MtrunA17_Chr3g0086561","turquoise"
"2017","MtrunA17_Chr6g0483121","turquoise"
"2018","MtrunA17_Chr5g0426121","turquoise"
"2019","MtrunA17_Chr8g0368401","brown"
"2020","MtrunA17_Chr5g0425561","magenta"
"2021","MtrunA17_Chr3g0117701","blue"
"2022","MtrunA17_Chr4g0024721","black"
"2023","MtrunA17_Chr4g0002041","turquoise"
"2024","MtrunA17_Chr7g0272191","turquoise"
"2025","MtrunA17_Chr4g0056621","turquoise"
"2026","MtrunA17_Chr1g0212331","turquoise"
"2027","MtrunA17_Chr6g0453681","grey"
"2028","MtrunA17_Chr4g0013931","lightcyan"
"2029","MtrunA17_Chr4g0064991","blue"
"2030","MtrunA17_Chr2g0328561","turquoise"
"2031","MtrunA17_Chr6g0484931","turquoise"
"2032","MtrunA17_Chr2g0292721","greenyellow"
"2033","MtrunA17_Chr3g0121221","turquoise"
"2034","MtrunA17_Chr7g0271361","brown"
"2035","MtrunA17_Chr1g0165031","turquoise"
"2036","MtrunA17_Chr3g0143441","brown"
"2037","MtrunA17_Chr2g0328831","greenyellow"
"2038","MtrunA17_Chr6g0481061","blue"
"2039","MtrunA17_Chr3g0093041","turquoise"
"2040","MtrunA17_Chr2g0290521","green"
"2041","MtrunA17_Chr7g0225591","blue"
"2042","MtrunA17_Chr4g0005821","turquoise"
"2043","MtrunA17_Chr7g0245131","turquoise"
"2044","MtrunA17_Chr3g0118901","turquoise"
"2045","MtrunA17_Chr5g0428261","turquoise"
"2046","MtrunA17_Chr4g0017851","brown"
"2047","MtrunA17_Chr4g0040171","turquoise"
"2048","MtrunA17_Chr2g0286441","turquoise"
"2049","MtrunA17_Chr6g0486641","turquoise"
"2050","MtrunA17_Chr1g0205711","turquoise"
"2051","MtrunA17_Chr2g0314321","turquoise"
"2052","MtrunA17_Chr8g0386821","blue"
"2053","MtrunA17_Chr1g0196061","blue"
"2054","MtrunA17_Chr7g0264601","turquoise"
"2055","MtrunA17_Chr2g0330491","turquoise"
"2056","MtrunA17_Chr5g0417441","brown"
"2057","MtrunA17_Chr8g0347181","turquoise"
"2058","MtrunA17_Chr2g0327671","turquoise"
"2059","MtrunA17_Chr3g0139391","yellow"
"2060","MtrunA17_Chr1g0153261","blue"
"2061","MtrunA17_Chr2g0321531","blue"
"2062","MtrunA17_Chr1g0194261","brown"
"2063","MtrunA17_Chr4g0069011","turquoise"
"2064","MtrunA17_Chr1g0176041","green"
"2065","MtrunA17_Chr3g0123861","turquoise"
"2066","MtrunA17_Chr3g0080991","turquoise"
"2067","MtrunA17_Chr6g0474431","green"
"2068","MtrunA17_Chr7g0218081","turquoise"
"2069","MtrunA17_Chr1g0206811","blue"
"2070","MtrunA17_Chr3g0128061","blue"
"2071","MtrunA17_Chr3g0130411","blue"
"2072","MtrunA17_Chr2g0287051","turquoise"
"2073","MtrunA17_Chr8g0350901","turquoise"
"2074","MtrunA17_Chr3g0135691","brown"
"2075","MtrunA17_Chr2g0277181","greenyellow"
"2076","MtrunA17_Chr7g0247831","turquoise"
"2077","MtrunA17_Chr3g0139111","pink"
"2078","MtrunA17_Chr4g0049831","grey"
"2079","MtrunA17_Chr1g0183861","turquoise"
"2080","MtrunA17_Chr4g0002551","blue"
"2081","MtrunA17_Chr3g0121841","brown"
"2082","MtrunA17_Chr7g0254011","blue"
"2083","MtrunA17_Chr6g0462571","blue"
"2084","MtrunA17_Chr7g0255621","grey"
"2085","MtrunA17_Chr8g0388661","turquoise"
"2086","MtrunA17_Chr4g0024741","turquoise"
"2087","MtrunA17_Chr8g0374731","turquoise"
"2088","MtrunA17_Chr3g0125181","blue"
"2089","MtrunA17_Chr1g0154401","turquoise"
"2090","MtrunA17_Chr2g0329681","pink"
"2091","MtrunA17_Chr8g0389081","turquoise"
"2092","MtrunA17_Chr3g0116551","blue"
"2093","MtrunA17_Chr5g0414961","brown"
"2094","MtrunA17_Chr7g0268091","blue"
"2095","MtrunA17_Chr1g0166661","turquoise"
"2096","MtrunA17_Chr6g0449531","greenyellow"
"2097","MtrunA17_Chr3g0105811","turquoise"
"2098","MtrunA17_Chr8g0372931","brown"
"2099","MtrunA17_Chr4g0064391","turquoise"
"2100","MtrunA17_Chr6g0487511","blue"
"2101","MtrunA17_Chr3g0132011","turquoise"
"2102","MtrunA17_Chr6g0480541","turquoise"
"2103","MtrunA17_Chr3g0141761","brown"
"2104","MtrunA17_Chr4g0047621","turquoise"
"2105","MtrunA17_Chr1g0189101","turquoise"
"2106","MtrunA17_Chr8g0343001","turquoise"
"2107","MtrunA17_Chr1g0200081","grey"
"2108","MtrunA17_Chr2g0279901","purple"
"2109","MtrunA17_Chr2g0324791","turquoise"
"2110","MtrunA17_Chr0c04g0492081","black"
"2111","MtrunA17_Chr1g0194681","blue"
"2112","MtrunA17_Chr1g0213391","turquoise"
"2113","MtrunA17_Chr1g0197631","brown"
"2114","MtrunA17_Chr5g0424651","turquoise"
"2115","MtrunA17_Chr5g0400501","pink"
"2116","MtrunA17_Chr6g0472801","tan"
"2117","MtrunA17_Chr1g0155251","turquoise"
"2118","MtrunA17_Chr5g0420221","blue"
"2119","MtrunA17_Chr5g0421011","blue"
"2120","MtrunA17_Chr3g0111941","blue"
"2121","MtrunA17_Chr7g0240991","grey"
"2122","MtrunA17_Chr8g0373181","blue"
"2123","MtrunA17_Chr7g0270371","blue"
"2124","MtrunA17_Chr1g0211711","brown"
"2125","MtrunA17_Chr7g0257741","blue"
"2126","MtrunA17_Chr7g0255421","turquoise"
"2127","MtrunA17_Chr8g0352621","brown"
"2128","MtrunA17_Chr3g0136881","pink"
"2129","MtrunA17_Chr1g0173111","turquoise"
"2130","MtrunA17_Chr6g0475601","pink"
"2131","MtrunA17_Chr5g0427341","blue"
"2132","MtrunA17_Chr5g0448141","turquoise"
"2133","MtrunA17_Chr4g0049491","turquoise"
"2134","MtrunA17_Chr3g0108581","turquoise"
"2135","MtrunA17_Chr2g0299691","brown"
"2136","MtrunA17_Chr5g0429091","turquoise"
"2137","MtrunA17_Chr4g0027711","turquoise"
"2138","MtrunA17_Chr7g0216811","cyan"
"2139","MtrunA17_Chr8g0344311","brown"
"2140","MtrunA17_Chr7g0269581","turquoise"
"2141","MtrunA17_Chr4g0033701","turquoise"
"2142","MtrunA17_Chr3g0130381","brown"
"2143","MtrunA17_Chr5g0424301","green"
"2144","MtrunA17_Chr3g0146011","turquoise"
"2145","MtrunA17_Chr3g0125311","brown"
"2146","MtrunA17_Chr3g0137101","turquoise"
"2147","MtrunA17_Chr3g0126501","turquoise"
"2148","MtrunA17_Chr6g0474231","turquoise"
"2149","MtrunA17_Chr4g0035841","yellow"
"2150","MtrunA17_Chr1g0155771","turquoise"
"2151","MtrunA17_Chr2g0285371","blue"
"2152","MtrunA17_Chr2g0278361","turquoise"
"2153","MtrunA17_Chr4g0048541","brown"
"2154","MtrunA17_Chr4g0050381","pink"
"2155","MtrunA17_Chr1g0201331","turquoise"
"2156","MtrunA17_Chr1g0192541","turquoise"
"2157","MtrunA17_Chr8g0385501","turquoise"
"2158","MtrunA17_Chr3g0094801","turquoise"
"2159","MtrunA17_Chr3g0143721","blue"
"2160","MtrunA17_Chr3g0126871","turquoise"
"2161","MtrunA17_Chr4g0034491","turquoise"
"2162","MtrunA17_Chr1g0168581","turquoise"
"2163","MtrunA17_Chr3g0128511","brown"
"2164","MtrunA17_Chr5g0447931","turquoise"
"2165","MtrunA17_Chr3g0104651","tan"
"2166","MtrunA17_Chr2g0330971","blue"
"2167","MtrunA17_Chr4g0050851","green"
"2168","MtrunA17_Chr7g0273851","blue"
"2169","MtrunA17_Chr2g0295571","magenta"
"2170","MtrunA17_Chr3g0114001","blue"
"2171","MtrunA17_Chr8g0391921","brown"
"2172","MtrunA17_Chr2g0309471","yellow"
"2173","MtrunA17_Chr1g0162301","turquoise"
"2174","MtrunA17_Chr4g0019501","turquoise"
"2175","MtrunA17_Chr8g0370691","brown"
"2176","MtrunA17_Chr8g0347451","brown"
"2177","MtrunA17_Chr7g0232691","cyan"
"2178","MtrunA17_Chr6g0454811","turquoise"
"2179","MtrunA17_Chr4g0029701","turquoise"
"2180","MtrunA17_Chr5g0395291","turquoise"
"2181","MtrunA17_Chr4g0031691","purple"
"2182","MtrunA17_Chr6g0461331","tan"
"2183","MtrunA17_Chr7g0235551","yellow"
"2184","MtrunA17_Chr5g0400081","turquoise"
"2185","MtrunA17_Chr2g0277431","brown"
"2186","MtrunA17_Chr4g0037251","tan"
"2187","MtrunA17_Chr3g0118121","pink"
"2188","MtrunA17_Chr8g0389541","brown"
"2189","MtrunA17_Chr1g0177471","red"
"2190","MtrunA17_Chr7g0259501","blue"
"2191","MtrunA17_Chr8g0368141","turquoise"
"2192","MtrunA17_Chr4g0026471","green"
"2193","MtrunA17_Chr2g0326561","turquoise"
"2194","MtrunA17_Chr4g0018531","pink"
"2195","MtrunA17_Chr1g0177131","magenta"
"2196","MtrunA17_Chr3g0086761","grey"
"2197","MtrunA17_Chr5g0432401","turquoise"
"2198","MtrunA17_Chr4g0072871","turquoise"
"2199","MtrunA17_Chr1g0211961","turquoise"
"2200","MtrunA17_Chr8g0344911","turquoise"
"2201","MtrunA17_Chr3g0103711","blue"
"2202","MtrunA17_Chr3g0090551","turquoise"
"2203","MtrunA17_Chr7g0251901","yellow"
"2204","MtrunA17_Chr3g0118251","turquoise"
"2205","MtrunA17_Chr8g0340821","blue"
"2206","MtrunA17_Chr6g0452631","turquoise"
"2207","MtrunA17_Chr1g0201591","turquoise"
"2208","MtrunA17_Chr7g0252141","turquoise"
"2209","MtrunA17_Chr1g0202691","blue"
"2210","MtrunA17_Chr7g0253571","purple"
"2211","MtrunA17_Chr6g0469301","black"
"2212","MtrunA17_Chr2g0320721","turquoise"
"2213","MtrunA17_Chr7g0226291","turquoise"
"2214","MtrunA17_Chr7g0232251","turquoise"
"2215","MtrunA17_Chr3g0123961","green"
"2216","MtrunA17_Chr4g0059761","turquoise"
"2217","MtrunA17_Chr8g0383281","yellow"
"2218","MtrunA17_Chr3g0140861","turquoise"
"2219","MtrunA17_Chr8g0335471","brown"
"2220","MtrunA17_Chr3g0135101","turquoise"
"2221","MtrunA17_Chr4g0020991","brown"
"2222","MtrunA17_Chr7g0270541","turquoise"
"2223","MtrunA17_Chr4g0065151","brown"
"2224","MtrunA17_Chr1g0209631","turquoise"
"2225","MtrunA17_Chr2g0281411","blue"
"2226","MtrunA17_Chr2g0286511","turquoise"
"2227","MtrunA17_Chr5g0402191","turquoise"
"2228","MtrunA17_Chr3g0133161","blue"
"2229","MtrunA17_Chr3g0137071","purple"
"2230","MtrunA17_Chr5g0438361","brown"
"2231","MtrunA17_Chr2g0304731","green"
"2232","MtrunA17_Chr8g0388631","greenyellow"
"2233","MtrunA17_Chr4g0003161","turquoise"
"2234","MtrunA17_Chr5g0399351","turquoise"
"2235","MtrunA17_Chr8g0377841","brown"
"2236","MtrunA17_Chr2g0327581","brown"
"2237","MtrunA17_Chr5g0403661","turquoise"
"2238","MtrunA17_Chr8g0382281","turquoise"
"2239","MtrunA17_Chr7g0269081","turquoise"
"2240","MtrunA17_Chr7g0251981","brown"
"2241","MtrunA17_Chr8g0375981","tan"
"2242","MtrunA17_Chr1g0211131","turquoise"
"2243","MtrunA17_Chr4g0065291","turquoise"
"2244","MtrunA17_Chr8g0345311","pink"
"2245","MtrunA17_Chr8g0348381","turquoise"
"2246","MtrunA17_Chr4g0009451","turquoise"
"2247","MtrunA17_Chr4g0053931","pink"
"2248","MtrunA17_Chr7g0233351","turquoise"
"2249","MtrunA17_Chr8g0340691","turquoise"
"2250","MtrunA17_Chr5g0404651","blue"
"2251","MtrunA17_Chr1g0190711","turquoise"
"2252","MtrunA17_Chr3g0134791","turquoise"
"2253","MtrunA17_Chr8g0339171","turquoise"
"2254","MtrunA17_Chr2g0285761","pink"
"2255","MtrunA17_Chr8g0371571","turquoise"
"2256","MtrunA17_Chr8g0374721","turquoise"
"2257","MtrunA17_Chr8g0367961","turquoise"
"2258","MtrunA17_Chr4g0070181","turquoise"
"2259","MtrunA17_Chr7g0214221","pink"
"2260","MtrunA17_Chr2g0291741","turquoise"
"2261","MtrunA17_Chr2g0300521","turquoise"
"2262","MtrunA17_Chr4g0029901","green"
"2263","MtrunA17_Chr5g0393541","greenyellow"
"2264","MtrunA17_Chr7g0274181","turquoise"
"2265","MtrunA17_Chr8g0366351","blue"
"2266","MtrunA17_Chr3g0137031","purple"
"2267","MtrunA17_Chr1g0173081","turquoise"
"2268","MtrunA17_Chr5g0419441","turquoise"
"2269","MtrunA17_Chr4g0032701","green"
"2270","MtrunA17_Chr2g0294591","midnightblue"
"2271","MtrunA17_Chr8g0393311","brown"
"2272","MtrunA17_Chr8g0336491","grey"
"2273","MtrunA17_Chr8g0391061","greenyellow"
"2274","MtrunA17_Chr5g0424491","brown"
"2275","MtrunA17_Chr3g0127941","turquoise"
"2276","MtrunA17_Chr2g0312031","blue"
"2277","MtrunA17_Chr2g0289341","turquoise"
"2278","MtrunA17_Chr8g0389651","brown"
"2279","MtrunA17_Chr5g0426441","magenta"
"2280","MtrunA17_Chr2g0327931","turquoise"
"2281","MtrunA17_Chr7g0242381","pink"
"2282","MtrunA17_Chr3g0125961","blue"
"2283","MtrunA17_Chr7g0270281","purple"
"2284","MtrunA17_Chr8g0344531","turquoise"
"2285","MtrunA17_Chr8g0354841","brown"
"2286","MtrunA17_Chr4g0035151","turquoise"
"2287","MtrunA17_Chr6g0450301","green"
"2288","MtrunA17_Chr1g0181281","greenyellow"
"2289","MtrunA17_Chr3g0143661","red"
"2290","MtrunA17_Chr3g0122781","turquoise"
"2291","MtrunA17_Chr5g0448561","turquoise"
"2292","MtrunA17_Chr5g0396101","turquoise"
"2293","MtrunA17_Chr3g0119921","turquoise"
"2294","MtrunA17_Chr3g0115611","turquoise"
"2295","MtrunA17_Chr3g0126671","turquoise"
"2296","MtrunA17_Chr4g0053211","brown"
"2297","MtrunA17_Chr2g0309651","blue"
"2298","MtrunA17_Chr6g0452201","brown"
"2299","MtrunA17_Chr8g0351651","turquoise"
"2300","MtrunA17_Chr3g0132991","turquoise"
"2301","MtrunA17_Chr1g0209811","turquoise"
"2302","MtrunA17_Chr6g0453991","turquoise"
"2303","MtrunA17_Chr5g0393431","turquoise"
"2304","MtrunA17_Chr1g0210471","blue"
"2305","MtrunA17_Chr6g0479951","green"
"2306","MtrunA17_Chr1g0148451","blue"
"2307","MtrunA17_Chr7g0273801","turquoise"
"2308","MtrunA17_Chr7g0241151","blue"
"2309","MtrunA17_Chr2g0293831","turquoise"
"2310","MtrunA17_Chr3g0117081","turquoise"
"2311","MtrunA17_Chr8g0384621","magenta"
