"","GeneID","Module"
"5365","MtrunA17_Chr8g0338461","tan"
"5366","MtrunA17_Chr8g0342971","blue"
"5367","MtrunA17_Chr1g0205651","turquoise"
"5368","MtrunA17_Chr4g0073891","blue"
"5369","MtrunA17_Chr5g0431511","brown"
"5370","MtrunA17_Chr1g0180791","turquoise"
"5371","MtrunA17_Chr5g0416021","brown"
"5372","MtrunA17_Chr5g0433901","midnightblue"
"5373","MtrunA17_Chr1g0187751","green"
"5374","MtrunA17_Chr1g0210221","yellow"
"5375","MtrunA17_Chr1g0184661","turquoise"
"5376","MtrunA17_Chr3g0125761","brown"
"5377","MtrunA17_Chr7g0225451","brown"
"5378","MtrunA17_Chr6g0478521","brown"
"5379","MtrunA17_Chr8g0342881","grey"
"5380","MtrunA17_Chr4g0066651","turquoise"
"5381","MtrunA17_Chr5g0440591","turquoise"
"5382","MtrunA17_Chr8g0380421","red"
"5383","MtrunA17_Chr3g0117661","purple"
"5384","MtrunA17_Chr8g0355811","magenta"
"5385","MtrunA17_Chr4g0048591","tan"
"5386","MtrunA17_Chr4g0058021","brown"
"5387","MtrunA17_Chr1g0185251","brown"
"5388","MtrunA17_Chr7g0220311","turquoise"
"5389","MtrunA17_Chr2g0282211","turquoise"
"5390","MtrunA17_Chr2g0295141","blue"
"5391","MtrunA17_Chr3g0109691","brown"
"5392","MtrunA17_Chr3g0122971","brown"
"5393","MtrunA17_Chr4g0046331","greenyellow"
"5394","MtrunA17_Chr4g0029541","midnightblue"
"5395","MtrunA17_Chr5g0423001","turquoise"
"5396","MtrunA17_Chr4g0057571","brown"
"5397","MtrunA17_Chr5g0406121","turquoise"
"5398","MtrunA17_Chr6g0484481","brown"
"5399","MtrunA17_Chr4g0033161","red"
"5400","MtrunA17_Chr1g0149461","turquoise"
"5401","MtrunA17_Chr4g0073041","brown"
"5402","MtrunA17_Chr4g0033791","blue"
"5403","MtrunA17_Chr1g0159461","brown"
"5404","MtrunA17_Chr1g0179241","purple"
"5405","MtrunA17_Chr8g0378571","brown"
"5406","MtrunA17_Chr7g0255191","brown"
"5407","MtrunA17_Chr4g0037101","turquoise"
"5408","MtrunA17_Chr3g0122141","turquoise"
"5409","MtrunA17_Chr4g0061371","salmon"
"5410","MtrunA17_Chr8g0346261","blue"
"5411","MtrunA17_Chr6g0475431","turquoise"
"5412","MtrunA17_Chr8g0362321","blue"
"5413","MtrunA17_Chr7g0251411","turquoise"
"5414","MtrunA17_Chr1g0148371","turquoise"
"5415","MtrunA17_Chr3g0124851","green"
"5416","MtrunA17_Chr1g0192121","blue"
"5417","MtrunA17_Chr8g0368961","turquoise"
"5418","MtrunA17_Chr3g0109381","cyan"
"5419","MtrunA17_Chr5g0412521","cyan"
"5420","MtrunA17_Chr2g0300901","magenta"
"5421","MtrunA17_Chr6g0487481","brown"
"5422","MtrunA17_Chr2g0287211","blue"
"5423","MtrunA17_Chr4g0014901","red"
"5424","MtrunA17_Chr2g0307451","turquoise"
"5425","MtrunA17_Chr8g0378161","blue"
"5426","MtrunA17_Chr3g0131441","salmon"
"5427","MtrunA17_Chr6g0460971","brown"
"5428","MtrunA17_Chr5g0441671","turquoise"
"5429","MtrunA17_Chr1g0205691","brown"
"5430","MtrunA17_Chr7g0244421","grey"
"5431","MtrunA17_Chr8g0375021","turquoise"
"5432","MtrunA17_Chr1g0189131","brown"
"5433","MtrunA17_Chr2g0310761","turquoise"
"5434","MtrunA17_Chr4g0050321","grey"
"5435","MtrunA17_Chr8g0364961","brown"
"5436","MtrunA17_Chr4g0073351","greenyellow"
"5437","MtrunA17_Chr3g0111661","turquoise"
"5438","MtrunA17_Chr2g0319561","red"
"5439","MtrunA17_Chr8g0382831","brown"
"5440","MtrunA17_Chr8g0381031","brown"
"5441","MtrunA17_Chr7g0240701","turquoise"
"5442","MtrunA17_Chr4g0029071","blue"
"5443","MtrunA17_Chr4g0038431","blue"
"5444","MtrunA17_Chr2g0277571","turquoise"
"5445","MtrunA17_Chr4g0044551","turquoise"
"5446","MtrunA17_Chr5g0427801","turquoise"
"5447","MtrunA17_Chr3g0138621","red"
"5448","MtrunA17_Chr3g0145051","tan"
"5449","MtrunA17_Chr4g0031301","salmon"
"5450","MtrunA17_Chr4g0053811","turquoise"
"5451","MtrunA17_Chr7g0256701","midnightblue"
"5452","MtrunA17_Chr4g0013391","grey"
"5453","MtrunA17_Chr8g0382531","turquoise"
"5454","MtrunA17_Chr3g0102341","turquoise"
"5455","MtrunA17_Chr8g0348721","turquoise"
"5456","MtrunA17_Chr5g0405491","brown"
"5457","MtrunA17_Chr8g0347891","blue"
"5458","MtrunA17_Chr6g0469201","salmon"
"5459","MtrunA17_Chr4g0041281","turquoise"
"5460","MtrunA17_Chr3g0079591","blue"
"5461","MtrunA17_Chr3g0122261","brown"
"5462","MtrunA17_Chr1g0170471","brown"
"5463","MtrunA17_Chr7g0245561","blue"
"5464","MtrunA17_Chr5g0413721","turquoise"
"5465","MtrunA17_Chr5g0399321","turquoise"
"5466","MtrunA17_Chr1g0192651","turquoise"
"5467","MtrunA17_Chr7g0266121","brown"
"5468","MtrunA17_Chr3g0110161","blue"
"5469","MtrunA17_Chr4g0008801","brown"
"5470","MtrunA17_Chr3g0104011","tan"
"5471","MtrunA17_Chr6g0454411","red"
"5472","MtrunA17_Chr1g0172721","cyan"
"5473","MtrunA17_Chr7g0263361","blue"
"5474","MtrunA17_Chr7g0249391","red"
"5475","MtrunA17_Chr8g0347791","midnightblue"
"5476","MtrunA17_Chr4g0047301","turquoise"
"5477","MtrunA17_Chr4g0047861","magenta"
"5478","MtrunA17_Chr1g0167601","turquoise"
"5479","MtrunA17_Chr2g0322181","salmon"
"5480","MtrunA17_Chr5g0411631","blue"
"5481","MtrunA17_Chr7g0271991","turquoise"
"5482","MtrunA17_Chr2g0322571","brown"
"5483","MtrunA17_Chr1g0167631","purple"
"5484","MtrunA17_Chr7g0248021","black"
"5485","MtrunA17_Chr7g0240351","turquoise"
"5486","MtrunA17_Chr1g0161151","grey60"
"5487","MtrunA17_Chr8g0365221","brown"
"5488","MtrunA17_Chr4g0032531","grey"
"5489","MtrunA17_Chr5g0447201","brown"
"5490","MtrunA17_Chr2g0294601","turquoise"
"5491","MtrunA17_Chr0c01g0489101","midnightblue"
"5492","MtrunA17_Chr1g0147151","purple"
"5493","MtrunA17_Chr5g0399341","blue"
"5494","MtrunA17_Chr5g0403961","turquoise"
"5495","MtrunA17_Chr8g0339261","magenta"
"5496","MtrunA17_Chr7g0244521","brown"
"5497","MtrunA17_Chr5g0412301","turquoise"
"5498","MtrunA17_Chr3g0127761","blue"
"5499","MtrunA17_Chr8g0344961","midnightblue"
"5500","MtrunA17_Chr3g0114291","red"
"5501","MtrunA17_Chr2g0312441","turquoise"
"5502","MtrunA17_Chr1g0147611","brown"
"5503","MtrunA17_Chr1g0199191","turquoise"
"5504","MtrunA17_Chr5g0420771","brown"
"5505","MtrunA17_Chr4g0069831","brown"
"5506","MtrunA17_Chr4g0034451","lightcyan"
"5507","MtrunA17_Chr7g0215281","brown"
"5508","MtrunA17_Chr5g0440931","turquoise"
"5509","MtrunA17_Chr3g0100461","turquoise"
"5510","MtrunA17_Chr3g0122501","turquoise"
"5511","MtrunA17_Chr5g0422021","blue"
"5512","MtrunA17_Chr2g0277001","turquoise"
"5513","MtrunA17_Chr3g0113701","turquoise"
"5514","MtrunA17_Chr1g0157231","blue"
"5515","MtrunA17_Chr4g0056391","green"
"5516","MtrunA17_Chr8g0369831","midnightblue"
"5517","MtrunA17_Chr1g0185661","brown"
"5518","MtrunA17_Chr3g0143911","turquoise"
"5519","MtrunA17_Chr6g0468561","blue"
"5520","MtrunA17_Chr2g0291571","blue"
"5521","MtrunA17_Chr5g0411051","brown"
"5522","MtrunA17_Chr6g0464971","turquoise"
"5523","MtrunA17_Chr3g0100561","green"
"5524","MtrunA17_Chr6g0453531","turquoise"
"5525","MtrunA17_Chr8g0370431","grey"
"5526","MtrunA17_Chr3g0137621","turquoise"
"5527","MtrunA17_Chr8g0374461","turquoise"
"5528","MtrunA17_Chr8g0389961","red"
"5529","MtrunA17_Chr7g0260501","purple"
"5530","MtrunA17_Chr1g0199951","brown"
"5531","MtrunA17_Chr3g0129641","midnightblue"
"5532","MtrunA17_Chr6g0479391","turquoise"
"5533","MtrunA17_Chr5g0409121","blue"
"5534","MtrunA17_Chr5g0413247","turquoise"
"5535","MtrunA17_Chr2g0333451","turquoise"
"5536","MtrunA17_Chr3g0102791","blue"
"5537","MtrunA17_Chr4g0073971","red"
"5538","MtrunA17_Chr8g0337661","turquoise"
"5539","MtrunA17_Chr2g0325921","turquoise"
"5540","MtrunA17_Chr0c01g0489121","grey"
"5541","MtrunA17_Chr1g0182571","turquoise"
"5542","MtrunA17_Chr7g0244381","turquoise"
"5543","MtrunA17_Chr4g0041081","tan"
"5544","MtrunA17_Chr7g0257731","red"
"5545","MtrunA17_Chr8g0392281","turquoise"
"5546","MtrunA17_Chr2g0276961","red"
"5547","MtrunA17_Chr1g0192661","green"
"5548","MtrunA17_Chr1g0176531","purple"
"5549","MtrunA17_Chr3g0128651","turquoise"
"5550","MtrunA17_Chr4g0038111","turquoise"
"5551","MtrunA17_Chr1g0154011","turquoise"
"5552","MtrunA17_Chr3g0140611","blue"
"5553","MtrunA17_Chr7g0266151","tan"
"5554","MtrunA17_Chr7g0234701","cyan"
"5555","MtrunA17_Chr4g0003581","brown"
"5556","MtrunA17_Chr7g0236061","turquoise"
"5557","MtrunA17_Chr4g0064501","blue"
"5558","MtrunA17_Chr2g0308711","turquoise"
"5559","MtrunA17_Chr8g0380401","turquoise"
"5560","MtrunA17_Chr4g0064741","brown"
"5561","MtrunA17_Chr1g0182671","purple"
"5562","MtrunA17_Chr4g0043521","midnightblue"
"5563","MtrunA17_Chr6g0484631","midnightblue"
"5564","MtrunA17_Chr1g0177751","turquoise"
"5565","MtrunA17_Chr4g0041841","purple"
"5566","MtrunA17_Chr4g0004541","turquoise"
"5567","MtrunA17_Chr7g0220581","turquoise"
"5568","MtrunA17_Chr5g0433241","brown"
"5569","MtrunA17_Chr6g0481821","tan"
"5570","MtrunA17_Chr4g0062611","turquoise"
"5571","MtrunA17_Chr3g0137771","turquoise"
"5572","MtrunA17_Chr4g0003851","brown"
"5573","MtrunA17_Chr3g0118361","red"
"5574","MtrunA17_Chr8g0373801","turquoise"
"5575","MtrunA17_Chr3g0108261","salmon"
"5576","MtrunA17_Chr8g0366091","brown"
"5577","MtrunA17_Chr8g0386331","brown"
"5578","MtrunA17_Chr4g0050861","turquoise"
"5579","MtrunA17_Chr8g0378821","green"
"5580","MtrunA17_Chr4g0041381","brown"
"5581","MtrunA17_Chr5g0403831","blue"
"5582","MtrunA17_Chr5g0418701","magenta"
"5583","MtrunA17_Chr1g0202111","cyan"
"5584","MtrunA17_Chr1g0180631","turquoise"
"5585","MtrunA17_Chr7g0274141","brown"
"5586","MtrunA17_Chr5g0448621","blue"
"5587","MtrunA17_Chr8g0339211","brown"
"5588","MtrunA17_Chr6g0481121","turquoise"
"5589","MtrunA17_Chr4g0055801","greenyellow"
"5590","MtrunA17_Chr3g0128751","tan"
"5591","MtrunA17_Chr8g0335461","turquoise"
"5592","MtrunA17_Chr4g0032721","purple"
"5593","MtrunA17_Chr2g0286781","blue"
"5594","MtrunA17_Chr7g0222951","turquoise"
"5595","MtrunA17_Chr1g0153181","blue"
"5596","MtrunA17_Chr1g0157241","blue"
"5597","MtrunA17_Chr8g0388891","turquoise"
"5598","MtrunA17_Chr4g0022021","purple"
"5599","MtrunA17_Chr8g0377461","brown"
"5600","MtrunA17_Chr7g0244121","purple"
"5601","MtrunA17_Chr1g0155341","brown"
"5602","MtrunA17_Chr8g0369081","brown"
"5603","MtrunA17_Chr5g0433161","blue"
"5604","MtrunA17_Chr3g0134621","blue"
"5605","MtrunA17_Chr7g0255431","turquoise"
"5606","MtrunA17_Chr1g0194121","turquoise"
"5607","MtrunA17_Chr2g0332031","brown"
"5608","MtrunA17_Chr3g0119641","blue"
"5609","MtrunA17_Chr1g0202021","turquoise"
"5610","MtrunA17_Chr1g0195151","brown"
"5611","MtrunA17_Chr4g0044751","brown"
"5612","MtrunA17_Chr8g0335291","turquoise"
"5613","MtrunA17_Chr6g0472241","turquoise"
"5614","MtrunA17_Chr7g0242251","red"
"5615","MtrunA17_Chr6g0449911","turquoise"
"5616","MtrunA17_Chr8g0359731","blue"
"5617","MtrunA17_Chr4g0003011","turquoise"
"5618","MtrunA17_Chr3g0118231","blue"
"5619","MtrunA17_Chr4g0021881","magenta"
"5620","MtrunA17_Chr7g0262991","turquoise"
"5621","MtrunA17_Chr1g0166101","brown"
"5622","MtrunA17_Chr1g0204511","grey"
"5623","MtrunA17_Chr1g0159531","brown"
"5624","MtrunA17_Chr4g0043601","brown"
"5625","MtrunA17_Chr4g0020111","turquoise"
"5626","MtrunA17_Chr5g0401281","brown"
"5627","MtrunA17_Chr8g0386521","turquoise"
"5628","MtrunA17_Chr4g0000031","turquoise"
"5629","MtrunA17_Chr2g0323761","brown"
"5630","MtrunA17_Chr1g0149351","brown"
"5631","MtrunA17_Chr4g0062801","turquoise"
"5632","MtrunA17_Chr4g0052551","turquoise"
"5633","MtrunA17_Chr5g0399751","blue"
"5634","MtrunA17_Chr1g0197501","turquoise"
"5635","MtrunA17_Chr1g0177971","turquoise"
"5636","MtrunA17_Chr5g0429051","green"
"5637","MtrunA17_Chr2g0292571","turquoise"
"5638","MtrunA17_Chr1g0198871","turquoise"
"5639","MtrunA17_Chr1g0181811","turquoise"
"5640","MtrunA17_Chr5g0395951","brown"
"5641","MtrunA17_Chr2g0298151","turquoise"
"5642","MtrunA17_Chr7g0267811","cyan"
"5643","MtrunA17_Chr7g0275591","blue"
"5644","MtrunA17_Chr6g0463501","cyan"
"5645","MtrunA17_Chr7g0249291","red"
"5646","MtrunA17_Chr1g0201671","brown"
"5647","MtrunA17_Chr4g0050561","midnightblue"
"5648","MtrunA17_Chr1g0168301","turquoise"
"5649","MtrunA17_Chr5g0412421","turquoise"
"5650","MtrunA17_Chr5g0413451","turquoise"
"5651","MtrunA17_Chr2g0310611","grey"
"5652","MtrunA17_Chr7g0222431","turquoise"
"5653","MtrunA17_Chr7g0255181","turquoise"
"5654","MtrunA17_Chr3g0113171","cyan"
"5655","MtrunA17_Chr4g0060101","brown"
"5656","MtrunA17_Chr8g0344131","turquoise"
"5657","MtrunA17_Chr8g0388671","salmon"
"5658","MtrunA17_Chr3g0134711","turquoise"
"5659","MtrunA17_Chr4g0056191","brown"
"5660","MtrunA17_Chr8g0334621","turquoise"
"5661","MtrunA17_Chr1g0168121","midnightblue"
"5662","MtrunA17_Chr5g0442081","grey60"
"5663","MtrunA17_Chr2g0287831","brown"
"5664","MtrunA17_Chr8g0360411","turquoise"
"5665","MtrunA17_Chr2g0295001","salmon"
"5666","MtrunA17_Chr8g0356311","blue"
"5667","MtrunA17_Chr7g0272591","greenyellow"
"5668","MtrunA17_Chr3g0139541","brown"
"5669","MtrunA17_Chr5g0436781","brown"
"5670","MtrunA17_Chr3g0088861","purple"
"5671","MtrunA17_Chr2g0299161","brown"
"5672","MtrunA17_Chr8g0373481","turquoise"
"5673","MtrunA17_Chr1g0162861","turquoise"
"5674","MtrunA17_Chr1g0195691","turquoise"
"5675","MtrunA17_Chr4g0013611","turquoise"
"5676","MtrunA17_Chr1g0200001","turquoise"
"5677","MtrunA17_Chr4g0035051","blue"
"5678","MtrunA17_Chr4g0042801","cyan"
"5679","MtrunA17_Chr3g0094011","purple"
"5680","MtrunA17_Chr8g0385221","brown"
"5681","MtrunA17_Chr3g0132611","turquoise"
"5682","MtrunA17_Chr7g0251681","blue"
"5683","MtrunA17_Chr5g0426501","blue"
"5684","MtrunA17_Chr7g0250541","turquoise"
"5685","MtrunA17_Chr7g0260401","midnightblue"
"5686","MtrunA17_Chr7g0240411","blue"
"5687","MtrunA17_Chr7g0257651","turquoise"
"5688","MtrunA17_Chr4g0037381","turquoise"
"5689","MtrunA17_Chr5g0406041","turquoise"
"5690","MtrunA17_Chr4g0070231","turquoise"
"5691","MtrunA17_Chr1g0161531","turquoise"
"5692","MtrunA17_Chr8g0391011","brown"
"5693","MtrunA17_Chr2g0306791","midnightblue"
"5694","MtrunA17_Chr3g0118281","blue"
"5695","MtrunA17_Chr3g0088451","turquoise"
"5696","MtrunA17_Chr2g0328511","grey"
"5697","MtrunA17_Chr8g0376161","turquoise"
"5698","MtrunA17_Chr6g0487421","blue"
"5699","MtrunA17_Chr8g0388761","salmon"
"5700","MtrunA17_Chr7g0252981","cyan"
"5701","MtrunA17_Chr7g0273951","blue"
"5702","MtrunA17_Chr1g0146491","salmon"
"5703","MtrunA17_Chr1g0211291","midnightblue"
"5704","MtrunA17_Chr2g0283381","brown"
"5705","MtrunA17_Chr5g0436221","blue"
"5706","MtrunA17_Chr4g0019561","turquoise"
"5707","MtrunA17_Chr4g0033201","brown"
"5708","MtrunA17_Chr1g0190131","brown"
"5709","MtrunA17_Chr8g0343021","brown"
"5710","MtrunA17_Chr2g0310421","brown"
"5711","MtrunA17_Chr7g0221451","blue"
"5712","MtrunA17_Chr2g0302351","brown"
"5713","MtrunA17_Chr1g0209971","turquoise"
"5714","MtrunA17_Chr1g0154961","turquoise"
"5715","MtrunA17_Chr2g0333281","blue"
"5716","MtrunA17_Chr4g0057561","turquoise"
"5717","MtrunA17_Chr4g0005681","tan"
"5718","MtrunA17_Chr5g0398901","salmon"
"5719","MtrunA17_Chr4g0013401","cyan"
"5720","MtrunA17_Chr1g0206061","brown"
"5721","MtrunA17_Chr8g0336451","turquoise"
"5722","MtrunA17_Chr4g0069401","turquoise"
"5723","MtrunA17_Chr7g0246711","red"
"5724","MtrunA17_Chr3g0083781","black"
"5725","MtrunA17_Chr3g0102981","brown"
"5726","MtrunA17_Chr7g0267481","blue"
"5727","MtrunA17_Chr4g0036891","purple"
"5728","MtrunA17_Chr2g0328941","red"
"5729","MtrunA17_Chr5g0400061","turquoise"
"5730","MtrunA17_Chr7g0268871","turquoise"
"5731","MtrunA17_Chr4g0068991","turquoise"
"5732","MtrunA17_Chr4g0047751","turquoise"
"5733","MtrunA17_Chr7g0220961","turquoise"
"5734","MtrunA17_Chr1g0166241","blue"
"5735","MtrunA17_Chr7g0245031","turquoise"
"5736","MtrunA17_Chr8g0385411","turquoise"
"5737","MtrunA17_Chr6g0487921","turquoise"
"5738","MtrunA17_Chr4g0069201","brown"
"5739","MtrunA17_Chr5g0393901","turquoise"
"5740","MtrunA17_Chr4g0042191","brown"
"5741","MtrunA17_Chr5g0431171","turquoise"
"5742","MtrunA17_Chr1g0197731","blue"
"5743","MtrunA17_Chr4g0029681","brown"
"5744","MtrunA17_Chr2g0318931","magenta"
"5745","MtrunA17_Chr8g0389561","brown"
"5746","MtrunA17_Chr4g0018061","purple"
"5747","MtrunA17_Chr8g0358571","turquoise"
"5748","MtrunA17_Chr5g0409341","blue"
"5749","MtrunA17_Chr2g0317811","turquoise"
"5750","MtrunA17_Chr7g0214741","green"
"5751","MtrunA17_Chr5g0440831","turquoise"
"5752","MtrunA17_Chr2g0309671","turquoise"
"5753","MtrunA17_Chr2g0303771","blue"
"5754","MtrunA17_Chr6g0452941","purple"
"5755","MtrunA17_Chr4g0035561","turquoise"
"5756","MtrunA17_Chr7g0253191","red"
"5757","MtrunA17_Chr5g0405871","blue"
"5758","MtrunA17_Chr8g0385811","turquoise"
"5759","MtrunA17_Chr2g0323101","turquoise"
"5760","MtrunA17_Chr8g0380591","turquoise"
"5761","MtrunA17_Chr7g0257461","turquoise"
"5762","MtrunA17_Chr2g0328001","midnightblue"
"5763","MtrunA17_Chr4g0023401","brown"
"5764","MtrunA17_Chr8g0378221","brown"
"5765","MtrunA17_Chr6g0462551","green"
"5766","MtrunA17_Chr2g0284091","turquoise"
"5767","MtrunA17_Chr4g0054161","blue"
"5768","MtrunA17_Chr8g0392701","turquoise"
"5769","MtrunA17_Chr1g0150701","turquoise"
"5770","MtrunA17_Chr4g0040471","turquoise"
"5771","MtrunA17_Chr2g0295021","turquoise"
"5772","MtrunA17_Chr2g0322641","blue"
"5773","MtrunA17_Chr4g0031081","red"
"5774","MtrunA17_Chr6g0483381","turquoise"
"5775","MtrunA17_Chr4g0002381","blue"
"5776","MtrunA17_Chr2g0291461","turquoise"
"5777","MtrunA17_Chr1g0191991","blue"
"5778","MtrunA17_Chr5g0405501","brown"
"5779","MtrunA17_Chr1g0206601","grey"
"5780","MtrunA17_Chr4g0046271","turquoise"
"5781","MtrunA17_Chr4g0066001","red"
"5782","MtrunA17_Chr8g0351971","blue"
"5783","MtrunA17_Chr4g0025381","yellow"
"5784","MtrunA17_Chr5g0400101","turquoise"
"5785","MtrunA17_Chr6g0461011","brown"
"5786","MtrunA17_Chr3g0083011","purple"
"5787","MtrunA17_Chr5g0399251","turquoise"
"5788","MtrunA17_Chr1g0210061","turquoise"
"5789","MtrunA17_Chr1g0201891","turquoise"
"5790","MtrunA17_Chr1g0190251","brown"
"5791","MtrunA17_Chr2g0332661","brown"
"5792","MtrunA17_Chr8g0383701","blue"
"5793","MtrunA17_Chr2g0300801","brown"
"5794","MtrunA17_Chr2g0298671","brown"
"5795","MtrunA17_Chr7g0237091","turquoise"
"5796","MtrunA17_Chr3g0130011","brown"
"5797","MtrunA17_Chr2g0286291","turquoise"
"5798","MtrunA17_Chr1g0205451","turquoise"
"5799","MtrunA17_Chr5g0445741","turquoise"
"5800","MtrunA17_Chr4g0052861","greenyellow"
"5801","MtrunA17_Chr4g0065571","grey"
"5802","MtrunA17_Chr4g0059921","turquoise"
"5803","MtrunA17_Chr2g0330571","red"
"5804","MtrunA17_Chr5g0401551","turquoise"
"5805","MtrunA17_Chr1g0169681","red"
"5806","MtrunA17_Chr4g0005941","turquoise"
"5807","MtrunA17_Chr2g0288321","brown"
"5808","MtrunA17_Chr4g0056041","turquoise"
"5809","MtrunA17_Chr1g0213121","turquoise"
"5810","MtrunA17_Chr8g0336611","cyan"
"5811","MtrunA17_Chr7g0271871","turquoise"
"5812","MtrunA17_Chr2g0296051","greenyellow"
"5813","MtrunA17_Chr5g0405381","turquoise"
"5814","MtrunA17_Chr2g0332731","brown"
"5815","MtrunA17_Chr2g0317321","turquoise"
"5816","MtrunA17_Chr7g0262511","turquoise"
"5817","MtrunA17_Chr7g0224311","blue"
"5818","MtrunA17_Chr7g0267181","red"
"5819","MtrunA17_Chr3g0102391","turquoise"
"5820","MtrunA17_Chr1g0200031","purple"
"5821","MtrunA17_Chr2g0330871","blue"
"5822","MtrunA17_Chr2g0329131","turquoise"
"5823","MtrunA17_Chr8g0381051","brown"
"5824","MtrunA17_Chr8g0392311","turquoise"
"5825","MtrunA17_Chr2g0333021","turquoise"
"5826","MtrunA17_Chr1g0151071","brown"
"5827","MtrunA17_Chr8g0343381","brown"
"5828","MtrunA17_Chr1g0147881","turquoise"
"5829","MtrunA17_Chr4g0067561","brown"
"5830","MtrunA17_Chr6g0470661","lightcyan"
"5831","MtrunA17_Chr1g0193081","turquoise"
"5832","MtrunA17_Chr6g0455531","cyan"
"5833","MtrunA17_Chr7g0226691","brown"
"5834","MtrunA17_Chr7g0269271","blue"
"5835","MtrunA17_Chr5g0394491","grey"
"5836","MtrunA17_Chr1g0185801","turquoise"
"5837","MtrunA17_Chr3g0121911","red"
"5838","MtrunA17_Chr8g0388921","green"
"5839","MtrunA17_Chr1g0185101","turquoise"
"5840","MtrunA17_Chr7g0221691","brown"
"5841","MtrunA17_Chr8g0378171","turquoise"
"5842","MtrunA17_Chr7g0238641","turquoise"
"5843","MtrunA17_Chr4g0055781","midnightblue"
"5844","MtrunA17_Chr3g0104221","blue"
"5845","MtrunA17_Chr2g0327641","blue"
"5846","MtrunA17_Chr5g0397821","red"
"5847","MtrunA17_Chr1g0156731","salmon"
"5848","MtrunA17_Chr2g0316931","greenyellow"
"5849","MtrunA17_Chr1g0185771","turquoise"
"5850","MtrunA17_Chr4g0005581","red"
"5851","MtrunA17_Chr7g0271211","blue"
"5852","MtrunA17_Chr6g0469651","purple"
"5853","MtrunA17_Chr5g0396691","blue"
"5854","MtrunA17_Chr7g0252261","green"
"5855","MtrunA17_Chr1g0152661","brown"
"5856","MtrunA17_Chr2g0326741","turquoise"
"5857","MtrunA17_Chr4g0033631","brown"
"5858","MtrunA17_Chr5g0413311","brown"
"5859","MtrunA17_Chr4g0005501","blue"
"5860","MtrunA17_Chr3g0083981","turquoise"
"5861","MtrunA17_Chr2g0292151","red"
"5862","MtrunA17_Chr7g0248551","turquoise"
"5863","MtrunA17_Chr4g0070771","turquoise"
"5864","MtrunA17_Chr2g0279331","turquoise"
"5865","MtrunA17_Chr8g0347611","brown"
"5866","MtrunA17_Chr5g0441821","turquoise"
"5867","MtrunA17_Chr5g0442141","turquoise"
"5868","MtrunA17_Chr4g0072351","turquoise"
"5869","MtrunA17_Chr4g0073341","turquoise"
"5870","MtrunA17_Chr5g0440631","blue"
"5871","MtrunA17_Chr5g0442151","turquoise"
"5872","MtrunA17_Chr1g0181171","turquoise"
"5873","MtrunA17_Chr8g0354141","tan"
"5874","MtrunA17_Chr4g0046601","cyan"
"5875","MtrunA17_Chr1g0155521","red"
"5876","MtrunA17_Chr7g0261291","turquoise"
"5877","MtrunA17_Chr2g0333431","turquoise"
"5878","MtrunA17_Chr3g0098971","green"
"5879","MtrunA17_Chr4g0038901","turquoise"
"5880","MtrunA17_Chr7g0268381","red"
"5881","MtrunA17_Chr4g0049641","purple"
"5882","MtrunA17_Chr8g0353741","turquoise"
"5883","MtrunA17_Chr4g0049471","turquoise"
"5884","MtrunA17_Chr3g0115631","red"
"5885","MtrunA17_Chr4g0073901","green"
"5886","MtrunA17_Chr2g0315491","tan"
"5887","MtrunA17_Chr2g0300911","blue"
"5888","MtrunA17_Chr6g0485141","cyan"
"5889","MtrunA17_Chr1g0192501","brown"
"5890","MtrunA17_Chr4g0031431","turquoise"
"5891","MtrunA17_Chr8g0384651","turquoise"
"5892","MtrunA17_Chr2g0299681","turquoise"
"5893","MtrunA17_Chr2g0304751","turquoise"
"5894","MtrunA17_Chr3g0143991","green"
"5895","MtrunA17_Chr2g0293331","turquoise"
"5896","MtrunA17_Chr8g0389241","brown"
"5897","MtrunA17_Chr4g0052561","turquoise"
"5898","MtrunA17_Chr7g0256211","red"
"5899","MtrunA17_Chr6g0475011","purple"
"5900","MtrunA17_Chr8g0374351","turquoise"
"5901","MtrunA17_Chr6g0450391","purple"
"5902","MtrunA17_Chr4g0055931","turquoise"
"5903","MtrunA17_Chr2g0279141","turquoise"
"5904","MtrunA17_Chr5g0414361","turquoise"
"5905","MtrunA17_Chr1g0179301","midnightblue"
"5906","MtrunA17_Chr1g0178531","blue"
"5907","MtrunA17_Chr1g0179021","red"
"5908","MtrunA17_Chr3g0137091","turquoise"
"5909","MtrunA17_Chr1g0179541","brown"
"5910","MtrunA17_Chr4g0048031","brown"
"5911","MtrunA17_Chr1g0201461","turquoise"
"5912","MtrunA17_Chr8g0335791","turquoise"
"5913","MtrunA17_Chr2g0328531","greenyellow"
"5914","MtrunA17_Chr4g0004331","brown"
"5915","MtrunA17_Chr2g0290461","red"
"5916","MtrunA17_Chr3g0131151","blue"
"5917","MtrunA17_Chr8g0352231","blue"
"5918","MtrunA17_Chr2g0321241","turquoise"
"5919","MtrunA17_Chr4g0069981","turquoise"
"5920","MtrunA17_Chr7g0236491","turquoise"
"5921","MtrunA17_Chr1g0174621","purple"
"5922","MtrunA17_Chr4g0038011","turquoise"
"5923","MtrunA17_Chr2g0296431","red"
"5924","MtrunA17_Chr1g0149651","blue"
"5925","MtrunA17_Chr4g0041521","tan"
